Episode,Counter,Time,Text
2,279,00:23:58,{\an8}weapons of science
2,280,00:24:01,"this is a work of fiction, but the plants,animals, and production methods described are based on reality.foraging and making things on your own accord is extremely dangerousand, in some cases, illegal. please do not imitate without expertise."
3,1,00:00:07,"the strongest primate high-schooler, shishio tsukasa."
3,2,00:00:12,you two will never be in danger again.
3,3,00:00:17,"from now on, i'll do the fighting."
3,4,00:00:22,this shishio guy is way too strong.
3,5,00:00:29,"senku, do you intend to bring back everyone, including the grown-ups"
3,6,00:00:33,whose hearts are tainted?
3,7,00:00:36,this is a stone world.
3,8,00:00:38,an untainted paradise.
3,9,00:00:42,we'll revive only the pure-hearted youth
3,10,00:00:45,and live in a natural world owned by no one.
3,11,00:00:50,it's a chance to purify humanity.
3,12,00:00:54,"don't you agree, senku?"
3,13,00:01:02,this guy is seriously bad news.
3,14,00:01:05,"then again, if we hadn't woken him up, we would've been killed by the lions."
3,15,00:01:09,i guess we didn't really have a choice.
3,16,00:01:11,"he wants to help out the youth, too,"
3,17,00:01:14,so i'm sure he'll stay under control until he learns the recipe for the revival fluid.
3,18,00:01:18,"even if it kills me, i have to keep quiet about the miracle fluid in the cave."
3,19,00:01:22,hey!
3,20,00:01:23,"good news, senku, tsukasa!"
3,21,00:01:27,we have a full pot of miracle fluid from the cave!
3,22,00:01:27,for yuzuriha
3,23,00:01:30,we can finally revive yuzuriha!
3,24,00:01:38,"what's this ""miracle fluid"" you speak of?"
3,25,00:01:46,let's not waste time standing here explaining it.
3,26,00:01:50,it'll be ten billion times faster to just show you.
3,27,00:01:53,you'd better feel honored to see this.
3,28,00:01:56,time to enjoy the humanity revival show.
3,29,00:03:32,{\an8}weapons of science
3,30,00:03:37,"all right, yuzuriha."
3,31,00:03:39,"we're finally going to save you,for real this time!"
3,32,00:03:45,what the hell?
3,33,00:03:46,this is just short of enough revival fluid for one person.
3,34,00:03:50,what?! did i take it out too soon?!
3,35,00:03:52,tsukasa and i will play word games or something while you go get more.
3,36,00:03:57,"so make a mad dash, big oaf."
3,37,00:03:59,thanks! i'll be right back!
3,38,00:04:02,i'll go full speed!
3,39,00:04:08,"in that case, i'll go, since i'm the fastest."
3,40,00:04:12,so would you mind telling me where this miracle fluid is?
3,41,00:04:17,i should've known he'd catch on.
3,42,00:04:20,"if he learns where the source of the revival fluid is,"
3,43,00:04:24,there's a ten billion percent chancehe's going to be able to stop
3,44,00:04:27,my operation: let's save every last human.
3,45,00:04:37,did tsukasa leave?
3,46,00:04:38,"yeah, in the blink of an eye."
3,47,00:04:41,he's as fast as you'd thi—
3,48,00:04:43,"let's make the revival fluid and bring yuzuriha back right away,"
3,49,00:04:48,while tsukasa isn't here.
3,50,00:04:56,bats...
3,51,00:04:59,touching it makes my finger yellow.
3,52,00:05:03,"so the ""miracle fluid"" is nitric acid."
3,53,00:05:19,what's going on?
3,54,00:05:20,{\an8}laboratory
3,55,00:05:20,you just said there wasn't quite enough revival fluid!
3,56,00:05:23,do you really think i'd set outa pot that was the wrong size?
3,57,00:05:27,good point!
3,58,00:05:28,then why did you send tsukasa after it?
3,59,00:05:31,it was double-edged bait.
3,60,00:05:32,"i wanted to get rid of him before reviving yuzuriha,"
3,61,00:05:35,even if it meant revealing where the cave was.
3,62,00:05:37,why do you want to get rid of tsukasa?
3,63,00:05:40,he's a good guy!
3,64,00:05:41,that's why he's too much to handle.
3,65,00:05:44,"i don't have even one millimeter of interest in his grand vision for a ""mighty world."""
3,66,00:05:53,i find civilization-building games more exhilarating.
3,67,00:05:59,all right.
3,68,00:06:00,you don't need to explain.
3,69,00:06:02,"senku, i trust what you say."
3,70,00:06:05,"something happened while i was gone, didn't it?"
3,71,00:06:09,yeah.
3,72,00:06:11,shishio tsukasa is a good guy...
3,73,00:06:17,and a murderer.
3,74,00:06:24,yuzuriha...
3,75,00:06:25,sorry to keep you waiting.
3,76,00:06:27,i... i...
3,77,00:06:30,i...
3,78,00:06:32,"i told you we're in a hurry, you big oaf!"
3,79,00:06:36,you just dumped it all over her!
3,80,00:06:38,"couldn't you be a bit more, like... you know!"
3,81,00:06:43,"wait, nothing's happening! is this all right?!"
3,82,00:06:46,"no, it's all right, yuzuriha!"
3,83,00:06:48,but is this all right?!
3,84,00:06:50,it takes time for the reaction to happen.
3,85,00:06:53,this is a kind of cryostasis.
3,86,00:06:55,it's like a protective coat made from trace metals in the body.
3,87,00:07:00,some mysterious mechanism causes those elements
3,88,00:07:02,"to phase-shift, maintaining a petrified state."
3,89,00:07:04,that's complicated!
3,90,00:07:06,seriously complicated!
3,91,00:07:08,"it's just a hypothesis, based on a whole year of painstaking experiments."
3,92,00:07:12,"the point is, if even one part of it gets nital on it and breaks down..."
3,93,00:07:19,it creates a cascade effect that travels across the entire body.
3,94,00:07:23,and the petrification is undone.
3,95,00:07:27,"hear me out, yuzuriha.for the past five years..."
3,96,00:07:31,i'm gonna tell yuzuriha.
3,97,00:07:32,"i'll survive, even if it kills me!"
3,98,00:07:34,it's because of you that i was able to stay alive all this time.
3,99,00:07:37,i'm sorry i couldn't protect you.
3,100,00:07:47,i've loved you... for hundreds of years...
3,101,00:07:52,thousands of years...
3,102,00:08:07,"yuzuriha, can you hear me? yuzuriha!"
3,103,00:08:12,taiju-kun?
3,104,00:08:16,"i'm sorry. i made you wait for 3,700 years..."
3,105,00:08:20,i'm sorry!
3,106,00:08:23,i have no idea what's going on. i just woke up.
3,107,00:08:27,"but, yeah... i think i know what's going on."
3,108,00:08:32,"you saved me, didn't you?"
3,109,00:08:36,wow... thanks.
3,110,00:08:42,it wasn't me.
3,111,00:08:44,it was all thanks to senku.
3,112,00:08:47,senku spent a whole year working on the revival fluid.
3,113,00:08:51,"sorry to barge in on your reunion chat,"
3,114,00:08:54,but make up your mind before tsukasa gets back.
3,115,00:08:57,we only have two options.
3,116,00:08:59,choose one.
3,117,00:09:01,"plan a: taiju and yuzuriha,"
3,118,00:09:04,"you two run away right now, and live somewhere far away."
3,119,00:09:08,"plan b: we fight together to stop tsukasa's murder spree,"
3,120,00:09:13,using the weapons of civilization.
3,121,00:09:15,the answer's obvious!
3,122,00:09:17,we're going to fight by your side!
3,123,00:09:19,"don't underestimate us, senku!"
3,124,00:09:22,"yeah! i have no idea what's going on, but i'll help, too!"
3,125,00:09:26,i'm not trying to be nice or anything.
3,126,00:09:28,it just seemed logical to give you both a chance to flee.
3,127,00:09:32,"if tsukasa really is killing people, i'll—"
3,128,00:09:35,"calling it ""killing people"""
3,129,00:09:38,is really a matter of perspective.
3,130,00:09:42,i'm culling them... for the benefit of the new world.
3,131,00:09:54,he doesn't even try to hide his murders from taiju or yuzuriha.
3,132,00:09:59,"in other words, anyone who gets in his way..."
3,133,00:10:10,"senku, if things go bad, take care of yuzuriha for me."
3,134,00:10:14,i'm going to stop tsukasa!
3,135,00:10:18,you damn simpleton!
3,136,00:10:21,the guy killed a lion with his bare hands.
3,137,00:10:24,"you're screwed, ten billion percent!"
3,138,00:10:27,you're forcing me to use the weapon i've been keeping secret!
3,139,00:10:35,i need to shoot it right between them and stop them!
3,140,00:10:52,you're the first person who's managed to remain standing after receiving my kick.
3,141,00:10:57,"yes... and even more interestingly, it wasn't that you"
3,142,00:11:00,"failed to attack me just now, but that you refused to."
3,143,00:11:03,why?
3,144,00:11:04,i don't hit people!
3,145,00:11:06,"you can hit me or kick me all you want,"
3,146,00:11:09,but stop destroying the statues!
3,147,00:11:13,killing people is bad!
3,148,00:11:19,"taiju, let me get this straight."
3,149,00:11:22,"you'll let me keep hitting you and never fight back,"
3,150,00:11:25,"therefore, don't destroy the statues."
3,151,00:11:27,is that right?
3,152,00:11:29,that's right!
3,153,00:11:36,i don't understand.
3,154,00:11:38,there's no deal being made here.
3,155,00:11:42,if you insist on getting in my way...
3,156,00:11:44,i don't care how many times you attack me! i won't stop trying to stop you!
3,157,00:11:48,that girl who was just revived...
3,158,00:11:50,what if i told you i'd kill her?
3,159,00:11:57,i see.
3,160,00:11:58,this is why senku-kun said it might be more logical for us to flee.
3,161,00:12:07,taiju-kun!
3,162,00:12:09,so that did hurt him.
3,163,00:12:11,he's bleeding like mad.
3,164,00:12:12,we'll have to let him sleep for a few days.
3,165,00:12:15,yes. let's not fight among ourselves.
3,166,00:12:18,"you protect yuzuriha,"
3,167,00:12:20,instead of worrying about statues of people you don't know.
3,168,00:12:24,and i'll do what i need to do.
3,169,00:12:29,i won't let you get in my way.
3,170,00:12:36,the crossbow arrow was moving at over 200 kilometers per hour.
3,171,00:12:40,he snatched it right out of the air...
3,172,00:12:44,"hey, get up!"
3,173,00:12:45,"come on! come on, come on!"
3,174,00:12:46,you said you'd let him sleep for a few days!
3,175,00:12:47,come on!
3,176,00:12:48,"you're not gonna go down that easily in front of tsukasa, are you, big oaf?"
3,177,00:12:54,of course i'm not!
3,178,00:12:57,you're okay now?
3,179,00:12:59,i'm built to last.
3,180,00:13:01,i've got plenty of energy left to spare!
3,181,00:13:03,thank goodness.
3,182,00:13:05,right! tsukasa!
3,183,00:13:06,we need to stop his murdering!
3,184,00:13:09,"hold it, big oaf."
3,185,00:13:10,i'm not giving up!
3,186,00:13:12,how simple-minded can you be?
3,187,00:13:14,we just learned that we can't stop him!
3,188,00:13:18,still...
3,189,00:13:24,there's only one way to stop a monster in this stone world.
3,190,00:13:31,advance civilization and make weapons of science.
3,191,00:13:45,such a waste...
3,192,00:13:47,"what are you doing, senku?"
3,193,00:13:48,i'm making it look like
3,194,00:13:50,tsukasa freaked us out and made us run off with just our food.
3,195,00:13:55,what are you talking about?
3,196,00:13:56,are we running away?
3,197,00:13:58,it's just an act.
3,198,00:14:01,"if we make weapons of science before he takes notice, we win."
3,199,00:14:05,"if he finds out first, we lose."
3,200,00:14:08,that's the kind of race this is.
3,201,00:14:13,we're going to go find materials to make weapons.
3,202,00:14:16,our goal is hakone!
3,203,00:14:18,"hey, it's just a huge 80-kilometer adventure, that's all."
3,204,00:14:22,"two full marathons, huh?"
3,205,00:14:24,five hours ought to do it.
3,206,00:14:26,only for a meathead like you.
3,207,00:14:32,the cherry blossoms seem different.
3,208,00:14:34,"the cherry blossoms we know, prunus yedoensis, aren't self-pollinating."
3,209,00:14:40,which means...
3,210,00:14:42,they must have gone extinct right off the bat.
3,211,00:14:57,"man, what a great view!"
3,212,00:14:59,perfect.
3,213,00:15:04,"what's that, senku?"
3,214,00:15:05,a sextant.
3,215,00:15:07,"it's been 35,970 seconds since sunrise as of now."
3,216,00:15:11,did you really just say that like it's no big deal?
3,217,00:15:14,senku counted for hundreds of billions of seconds while he was petrified.
3,218,00:15:18,this is a piece of cake for him.
3,219,00:15:20,"a sextant is supposed to tell you your current location based on the time,"
3,220,00:15:24,"but the accuracy is such trash, it's a complete joke."
3,221,00:15:29,"still, this trash is the only gps we have."
3,222,00:15:31,"we must be around kamakura, i guess."
3,223,00:15:34,i wish i knew our exact longitude and latitude.
3,224,00:15:37,are there any buildings that could serve as landmarks?
3,225,00:15:40,anything metal is rusted away.
3,226,00:15:42,there's nothing left.
3,227,00:15:46,"what's wrong, yuzuriha?"
3,228,00:15:52,isn't that...
3,229,00:16:00,that area's completely bare of trees for some reason.
3,230,00:16:06,kamakura's landmark is...
3,231,00:16:12,i know where we are.
3,232,00:16:14,"we're at 35 degrees, 19 minutes north,"
3,233,00:16:17,"139 degrees, 32 minutes east."
3,234,00:16:33,look! look!
3,235,00:16:46,"what's wrong, yuzuriha?!"
3,236,00:16:47,who made you cry?
3,237,00:16:49,was it me?!
3,238,00:16:50,"no, i'm not crying!"
3,239,00:16:52,"i mean, it's not that i'm not crying..."
3,240,00:16:56,"but it's not like that, taiju-kun."
3,241,00:17:00,"i just woke up today, and nothing feels real right now."
3,242,00:17:07,but seeing the great buddha of kamakura made me realize we really are in japan.
3,243,00:17:14,it really has been thousands of years...
3,244,00:17:18,"i started thinking about my mom and dad, and everyone else..."
3,245,00:17:32,there's nothing to worry about.
3,246,00:17:34,we're about to beat tsukasa and save all of humanity.
3,247,00:17:38,"he's right, yuzuriha!"
3,248,00:17:43,and the great buddha just told us the way!
3,249,00:17:45,he's stood for thousands of years without falling apart. he really is a god!
3,250,00:17:49,"wait, a buddha?"
3,251,00:17:51,"well, anyway, something like that!"
3,252,00:17:56,"well, yeah, they made the buddha out of bronze."
3,253,00:17:59,"scientifically, it just doesn't rot."
3,254,00:18:03,look!
3,255,00:18:04,there's absolutely no foliage around the buddha!
3,256,00:18:07,it's like he made it so we could find him easily!
3,257,00:18:10,"well, yeah, it's leaking copper ions like crazy."
3,258,00:18:14,it's just poisonous to most plants.
3,259,00:18:19,that's it! bronze!
3,260,00:18:20,we can use it to make mirrors!
3,261,00:18:22,time to upgrade my trash sextant!
3,262,00:18:25,i'll just help myself to some of this!
3,263,00:18:27,stop!
3,264,00:18:28,you blasphemous bastard!
3,265,00:18:30,it's a great buddha!
3,266,00:18:31,"shut up, simpleton! go away!"
3,267,00:18:36,no! the great buddha!
3,268,00:18:57,what the hell are you doing?
3,269,00:18:58,i have to protect us from beasts.
3,270,00:19:01,"tsukasa might come after us, too."
3,271,00:19:04,we're screwed either way if tsukasa catches up to us now.
3,272,00:19:07,it's illogical to worry about him.
3,273,00:19:10,i-i see.
3,274,00:19:12,hurry up and sleep.
